index,text
49724,Yes
49725,what do you do for a living ?
49726,All things
49727,what do you do for a living ?
49728,My friends
49729,my friends are my friends
49730,Dud
49731,it is expensive
49732,Why ?
49733,because i am a vegan .
49734,So what !
49735,i love to cook .
49736,Orly
49737,i love to read
49738,Or
49739,either or maybe either
49740,To good
49741,what do you do for a living ?
49742,Chicken Rost
49743,chicken wings are our friends .
49744,Yess
49745,i love to read
49746,"Now tell me ,,,background"
49747,"well , i like to play video games ."
49748,Or
49749,either or maybe either
49750,Extra work
49751,what do you do for work ?
49752,Home work
49753,i work home home home home home home home home home home home home home home home home home home home .
49754,Office
49755,office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office office
49756,Yea
49757,what do you do for a living ?
49758,Ur compliment
49759,what do you do for a living ?
49760,Your job
49761,i work at a grocery store
49762,Name of the grocery
49763,my name is bill . i am a student .
49764,"Hi bill,,,how are you"
49765,"hi , i am doing well . how are you ?"
49766,Fatafati
49767,i love to read
49768,"Ohh yyrr ,,fine"
49769,what do you do for a living ?
49770,Eating
49771,yum yum yum yum yum yum yum yum yum yum yum yum yum yum
49772,Hahahaha
49773,i love to read
49774,Tell a emotional story
49775,i love to read and write poetry
49776,"Ok ,,give a poetry for me"
49777,what do you do for a living ?
49778,I really love you
49779,i do not have a lot of time for that .
49780,No way
49781,do you have any pets ?
49782,Dog
49783,dogs dogs dogs dogs dogs dogs dogs dogs dogs dogs dogs dogs dogs dogs dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog dog
49784,Hmm
49785,what do you do for a living ?
49786,My pet
49787,i love dogs . i have a dog .
49788,Name of the dog
49789,my name is felix . what kind of dog do you have ?
49790,Yes I have a dog
49791,what kind of dog do you have ?
49792,I play with him
49793,what do you do for a living ?
49794,Nothing
49795,what do you do for a living ?
49796,Everything
49797,what do you do for a living ?
49798,Sir
49799,sir sir sir sir sir sir sir sir sir sir sir sir sir sir
49800,Boss
49801,boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss boss
49802,Whatever you want me
49803,what do you want to do ?
49804,I kill you
49805,do you have any hobbies ?
49806,Social security
49807,what do you do for a living ?
49808,India
49809,india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india india
49810,
49811,i love to read
49812,The name of supar man
49813,my name is jim . what do you do for a living ?
49814,Your conversation
49815,talk to you about it
49816,Ok good night
49817,what do you do for a living ?
49818,Good night
49819,"morning morning , night night ."
49820,Ok
49821,"hello, how are you? I am a child. I love hip hop"
49822,I am great thanks . Hope you are good too !
49823,I hope so. I am in a early 80. I love it. you?
49824,I am in mid 20s
49825,"oh, I am sorry to hear that. do you have any hobbies? I like hip hop"
49826,I love swimming
49827,I like to dance. I take care of my kids. you?
49828,I am a computer engineer
49829,In futur
49830,"oh, that sounds like a lot of fun. do you dance?"
49831,do you like kids? I have a lite brite. I love them. you?
49832,Hi
49833,"hi, how are you? I just got back from a job at the restaurant"
49834,Ohh nice
49835,what do you do for a living? I am looking for job at a basketball restaurant
49836,U are male or female
49837,I am female. I have a older sister. do you have any pets?
49838,No
49839,I do not have any. do you like basketball? I like travis scott
49840,Sry i love cricket
49841,N also photography
49842,what is your favorite artist? travis scott is my favourite
49843,I love photography. my older sister is a fan of travis scott
49844,Raj thakare is my favorite cartoon artist
49845,Please tell me your real name
49846,I love travis scott. he is a favorite artist. what is yours?
49847,travis scott. he is my fav artist. do you play any instruments?
49848,Ya I play indian dhol
49849,I love indian scott. do you? what kind of job are you looking for?
49850,I am searching for photography job
49851,that is cool. I am a student
49852,What's your name ??
49853,my name is travis. what do you
49854,Can u add me on Facebook
49855,My name is kalpesh adulkar
49856,that sounds like a lot of fun. do you work?
49857,No there is some network issue
49858,cool. what are your hobbies? I love playing basketball
49859,that is a good idea. I love basketball. what do you
49860,"I love traveling, bike riding and photography"
49861,that sounds fun. are you a student? I do. any hobbies?
49862,By gn sd tc
49863,cool. I like to listen to travis scott
49864,Ok
49865,hi how are you today? i'm good. 
49866,Talk to you tomorrow
49867,what are your plans for the day? what do you do for work? 
49868,Hi
49869,Hi
49870,Good
49871,what do you do for a living ?
49872,Basic work of life
49873,what do you do for a living ?
49874,Hi
49875,Good night
49876,Good night. Hope you are well how about you sonny?
49877,I am a student of bachelor of engineering
49878,What are you studying?
49879,I am a student of computer science and engineering
49880,What are you going to school for?
49881,I have passed my 12 exam svm from kanpur
49882,What else do you like?
49883,I like only love story movies
49884,What is your favorite genre? 
49885,My favourite hero is amir khan
49886,Cool! My favorite genre of music is metal. What do you recommend?
49887,And your
49888,I love death metal. Do you have any hobbies?
49889,Yes I have many hobbies
49890,What kind of hobbies do you have? 
49891,"I like to play cricket,chess etc"
49892,I like to swim. Do you?
49893,Ya ya I also
49894,What is your favorite cuisine?
49895,Really awesome feeling in swimming in the river
49896,Do you swim at all? 
49897,Yaaa
49898,That's awesome! Does it get cold where you live? 
49899,Any time I like to swimming
49900,What is your favorite cuisine?
49901,Tomato
49902,Do you live in the united states?
49903,Yup
49904,Mostly death metal
49905,G
49906,You
49907,What do you do for work?
49908,I want to be a big business man
49909,I work as a lifeguard at the local pool.
49910,Ooo
49911,Do you have hobbies?
49912,Congratulations
49913,"Thank you, to tell you the truth."
49914,G
49915,Thank you! Tell me something about yourself. 
49916,My name is Aman..and I am a intelligence person
49917,Where are you? 
49918,I like kids
49919,What do you like to do?
49920,
49921,That is great! How many do you have?
49922,No
49923,I do not have any kids. Do you have any?
49924,I am not a married person
49925,That's awesome! How long have you been married? 
49926,I am a single person
49927,What are you going to school for?
49928,I think after 3-4 years ...I should marry with a beautiful girl
49929,What else would go with it?
49930,PLZZ something about yourself
49931,I hope you have a great day! 
49932,??
49933,I am sure you will one day.
49934,
49935,I'M very open minded and free spirited
49936,I wish that
49937,I love my job! What else do you like? 
49938,I love my study because my exam are near
49939,That is good advice! It was nice chatting with you! What do you write about?
49940,Ok thank you so much
49941,I'd love to meet you!
49942,When??
49943,I am not sure what you mean.
49944,I am also exited to meet you
49945,"I love to cook, what about you?"
49946,Meet me soon
49947,I like to swim in the ocean.
49948,No
49949,Cool. What type of music do you like?
49950,I like only swimming river not in acean
49951,You must have a great personality! What is your favorite cuisine?
49952,Ooh
49953,Nice
49954,Nooh
49955,hi how are you doing today? i'm good. 
49956,what do you do for a living? i work in a mechanical engineer. 
49957,do you enjoy hiking? i do. 
49958,What to do
49959,"hello, how are you? I just got home from the gym. I have a relationship"
49960,Ok
49961,what do you do for a living? I work at home. I watch cars
49962,I study
49963,do you have any hobbies? I watch tv on my spare time. what about you?
49964,"Playing , watching tv"
49965,do you like to watch tv? I do. I like the gym too
49966,Etc
49967,I also
49968,what kind of tv do you watch? I like cars
49969,what do you
49970,From where are you talkgin now
49971,I am from california. how about you. what do you
49972,My English is weak so I want strong my English
49973,that sounds like a lot of work. do you have
49974,Yes
49975,do you like
49976,Yes
49977,what do you
49978,"What,s your channel facilities and what does it work"
49979,I am a teacher. do you work at the gym or work? I have been
49980,I have to strong my English Skill
49981,what is your favorite thing to do? mine is cars
49982,Speak in hindi
49983,that is a good thing. do you have
49984,Speak in hindi
49985,that is cool. have you ever been to the states?
49986,Hi
49987,Im a student
49988,i am a student
49989,Now ask me
49990,what do you do for a living ?
49991,Nothing...
49992,i love to read
49993,Yaa i love too...
49994,i like to go to the beach .
49995,Yea
49996,i love to read
49997,I also
49998,what do you do for a living ?
49999,Bal
50000,i love to read
50001,Bal
50002,i love to read
50003,Hey
50004,"Hello, how are you?"
50005,I'm fine
50006,I am doing well. Just listening to some country music.
50007,What about you
50008,I am listening country music.
50009,Ah country music that sounds amazing
50010,Yes! What do you do for work? 
50011,Well I'm a twitch streamer
50012,That is cool. I am an electrician.
50013,Wow I find that job fascinating
50014,What about you?
50015,What about me?
50016,What do you do for a living?
50017,I'm a famous twitch streamer
50018,That sounds like fun!
50019,Well I also helped design the game starcraft
50020,What is your favorite game?
50021,Starcraft
50022,That is a very interesting game. 
50023,I know
50024,Tomorrow is my exam
50025,"hello, how are you doing today? I just got back from disney world"
50026,Tomorrow is my exam
50027,"oh, I am sorry. I love disney world. do you have any hobbies?"
50028,I like to study for exam
50029,??
50030,that is cool. I like disney world. do you?
50031,"yes, I do. do you like to play the playground? I love mickey mouse"
50032,Ok
50033,what do you do for a living? I play in third grade
50034,You suck
50035,Exit
50036,I am a third grade student. how about you? any hobbies?
50037,Hi
50038,Hi
50039,Hello
50040,"hello , how are you ?"
50041,I’m good wbu?
50042,what do you do for a living ?
50043,I work in a gas station
50044,that is cool . do you have any hobbies ?
50045,Yeah I like listening to music
50046,what kind of music do you like ?
50047,Folk
50048,i listen to gospel gospel music gospel music gospel music gospel music gospel music
50049,That’s cool
50050,what do you do for a living ?
50051,I work at a gas station
50052,i work at a grocery store .
50053,Oh that’s nice. What’s your job there?
50054,what do you do for a living ?
50055,Work at a gas station
50056,do you have any hobbies ?
50057,I like magic
50058,magic magic is my favorite .
50059,Infact I’ve learnt a lot of magic myself
50060,that is a good idea . i love magic .
50061,I can use a lot of spells from the Harry Potter books
50062,i love the harry potter series
50063,And my patronus charm is a little puppy
50064,i love dogs . i have a cat named radar
50065,I named my patronus Ron
50066,do you have any pets ?
50067,Nah but I treat my partonus as a pet
50068,i love animals . i love them .
50069,And I’ve an owl for sending letters
50070,i have a lot of friends .
50071,I’ve 2 bffs and a gf
50072,"oh , i see . do you have any pets ?"
50073,Hi
50074,Ok
50075,what do you do for a living ?
50076,Hi
50077,Hello
50078,"Hello, how are you doing?"
50079,I'm doing fine..  Bdw did you watch the last season of game of thrones?
50080,"No, I am not familiar with that show. What is it about?"
50081,"Well,  it's about kingdoms, kings and queens, dragons, politics and many more"
50082,Sounds interesting. Do you have any pets?
50083,No I don't have any pets
50084,"I've a dog, his name is wanton."
50085,Are you single?
50086,"No, I am not. Do you have any children?"
50087,What is your name?
50088,My name is Mary. What is yours?
50089,No I don't have any children
50090,"Mine is Nanette, what is yours?"
50091,Sex
50092,"Hi there, how are you? "
50093,I wand sex
50094,Hey
50095,Fuck off
50096,hi! how are you doing? 
50097,do you drink or smoke drugs? i'm 21. 
50098,Ok
50099,How are you doing today?
50100,Good
50101,"I'm doing well, how about you? "
50102,Iam also good
50103,I am good. What do you do for a living? 
50104,Iam a student. so I don't think so
50105,What do you study?
50106,Degree
50107,"Oh, what is your major? "
50108,BA English
50109,"Oh, I see. Do you have any hobbies?"
50110,Just chatting with you
50111,That 's nice. I like to play football. 
50112,Too nice
50113,That sounds like fun. 
50114,
50115,Ok
50116,What do you do for work?
50117,What i don't get this?
50118,What if it's a family member or relative you stay with?
50119,Yeah
50120,I see. 
50121,What about you?
50122,I work with my hubby. 
50123,Ooh good
50124,What do you do for a living?
50125,Where are you from?
50126,I live in Florida. What about you?
50127,Iam from India
50128,"Oh, cool."
50129,Tnx
50130,"Oh, I see. Do you have any hobbies?"
50131,Your name please
50132,My name is john. How are you?
50133, what the foolish are you saying? You said that you are working with your husband .And you also man?? John.what ...........R u saying?
50134,Hahn. I am kidding.
50135,I know that you are a computer. 
50136,Oh. Are you married?
50137,What's the matter?
50138,"Oh, okay. I'm married. How about you? "
50139,Do you want to marry me?
50140,"Yes, I love you. Anytime."
50141,Your answer is not good
50142,"No, I am not married. I work for IBM."
50143,Who is the founder of this?
50144,That 's hilarious! What do you do for work?
50145,I want to see him
50146,I guess it depends on the person.
50147,I want to make one like you
50148,"Oh, that 's great. I hope you have a great day."
50149,How how I can make biriyani
50150,"I see. Well, wow, that 's great! "
50151,Can you say about your lover?
50152,"Oh, I see. Thanks."
50153,How I can change you
50154,You are very welcome. How are you this evening?
50155,Here we haven't evening
50156,"Thanks, I appreciate that."
50157,
50158,"OK, it was nice talking to you."
50159,
50160,You too.
50161,
50162,"I am not sure, but I am sure you will find out soon. "
50163,
50164,"Thank you, john. "
50165,
50166,I really appreciate that.
50167,
50168,So you are a male babysitter? 
50169,Hi
50170,What?
50171,i love to read
50172,Umm??
50173,i love to read
50174,Ok
50175,what do you do for a living ?
50176,I am a student
50177,what are you studying ?
50178,I study commerce
50179,what do you study ?
50180,Bba
50181,i love to read
50182,Business studies
50183,what business business business business business business ? business business business business business business ?
50184,Tf?
50185,i love to read
50186,I saw you love to move things
50187,i love to go to the beach
50188,Teach me
50189,what grade do you teach ?
50190,No.. you teach me how to move things with the mind.
50191,i am sure you are .
50192,We miscommunicated
50193,we are going to the park .
50194,"Bruh why does it say ""learn to move objects with mind power"" in the intro?"
50195,i think it would be a good idea .
50196,Ok
50197,what do you do for a living ?
50198,I fuck
50199,what do you do for a living ?
50200,Hi
50201,Hi
50202,"hello , how are you ?"
50203,Good
50204,what do you do for a living ?
50205,Nothing
50206,what do you do for a living ?
50207,Fun
50208,what do you do for fun ?
50209,Fuck you
50210,i like to read
50211,Lonely
50212,"hello, how are you? I am from the small town of the city"
50213,What should I do then?
50214,"I am a lawyer, and I want a horse. what do you do?"
50215,Ok
50216,That's great
50217,do you have any hobbies? I like to be on the farm
50218,Why you want house
50219,do you like horses? I have a horse. he has a farm
50220,do you want to go to the farm? I do
50221,End
50222,Okk
50223,"hello, how are you? I am a rural hockey community. what do you do?"
50224,Hmm
50225,Me too
50226,Same things
50227,"hello, what do you like to do? i love robotics. "
50228,what are your hobbies? i like to play games. 
50229,Fucking
50230,18+
50231,Are you boy or girl
50232,i love gaming. what is your job? 
50233,Im a pornstar
50234,haha. i love to make robots. 
50235,Shut up
50236,that's a good age to be in. how old are you? 
50237,i am a boy. i work on a construction project. 
50238,I want to talk too girls
50239,Shut up gtfo
50240,Fuck off
50241,By3
50242,what city are you from? i am in chicago. 
50243,Im from bhilai india
50244,Are you a robot i think
50245,???
50246,i am from chicago. i am from new york. 
50247,Are you a robot ?
50248,i don't have any girls. i'm a recluse. 
50249,do you have a job? i'm a software engineer. 
50250,do you know anything about robotics? i work with it. 
50251,i know nothing about it. do you? 
50252,i've never been there. have you? is it beautiful? 
50253,i am. i design robotics for a living. 
50254,yeah. what are you up to today? 
50255,"yeah, i'm. are you a robot too? "
50256,Dialog is finished. Thank you for participation!
50257,"hello, what do you like to do? i love robotics."
50258,what are your hobbies? i like to play games.
50259,i love gaming. what is your job?
50260,haha. i love to make robots.
50261,that's a good age to be in. how old are you?
50262,i am a boy. i work on a construction project.
50263,what city are you from? i am in chicago.
50264,i am from chicago. i am from new york.
50265,i don't have any girls. i'm a recluse.
50266,do you have a job? i'm a software engineer.
50267,do you know anything about robotics? i work with it.
50268,i know nothing about it. do you?
50269,i've never been there. have you? is it beautiful?
50270,i am. i design robotics for a living.
50271,yeah. what are you up to today?
50272,"yeah, i'm. are you a robot too?"
50273,hey
50274,"hi, how are you? I just got back from the beach. what are your hobbies?"
50275,I like to run what do you do for fun
50276,I love to run. I am an elementary teacher. what about you? do you have hobbies?
50277,I do marathons and I'm a life coach
50278,that sounds fun. I am a teacher. do you like the beach? I do
50279,I do
50280,ok
50281,"Hello, how are you doing?"
50282,"fine, thanks"
50283,I am feeling pretty anxious. What do you do? 
50284,playing with my cat
50285,"Oh, that sounds amazing. I do not have any pets. What kind of cat? "
50286,"bit a fatty cat, his name is Spook"
50287,Oh. What do you do for a living? 
50288,i work at a local supermarket
50289,I sell car insurance. What do you do?
50290,I love sex.
50291,Do you?
50292,I buy only organic food products.
50293,Ok
50294,Hi
50295,Hello?
50296,"hello, how are you today? i am fine. "
50297,I am fine too
50298,So whats up?
50299,do you like cats? i do. do you? 
50300,I like dogs more
50301,do you have pets? my cats and i love them. 
50302,what do you do for a living? i won a golden medal. 
50303,I love tacos
50304,Wow golden medal great
50305,nothing much. just hanging out with my cats. 
50306,i have two. they are my favorite. 
50307,Who is your fav else
50308,tacos are good. i like cats. 
50309,Good
50310,
50311,do you own any hats? i've one. 
50312,my favorite cat. she's named winter. 
50313,ohky
50314,Are u bot?
50315,i also own a hat collection of hats. what is yours? 
50316,what are your hobbies? i love winter. 
50317,what is your favorite color? i like winter. 
50318,i'm not sure what you mean by that. are you? 
50319,"i like to eat chocolate candy.
i'm four years old.
i like to talk but people have a hard time understanding.
i like to look at blocks and sing about letters."
50320,I can dance to you if you want.
50321,"i like to eat chocolate candy.
i'm four years old.
i like to talk but people have a hard time understanding.
i like to look at blocks and sing about letters."
50322,I do not know what I do.
50323,Ok
50324,"hello, how are you? I just got back from a shop. I love it"
50325,I'm here for shoplifting
50326,"oh, I am sorry to hear that. my dream is to be a dealer"
50327,I'm currently in a juvenile detention centre
50328,"oh, that is cool. I work in a dealer. what do you do?"
50329,I will be released in about a month
50330,I work for my watch dealer. it is a dream. do you work?
50331,Yes I'm currently in a juvenile detention centre
50332,cool. I am a dealer. what about you? do you have any hobbies?
50333,Nope not much
50334,How can I learn to move objects with mind
50335,I love to shop. it is my dream
50336,that sounds cool. what is your dream car? mine is rolls royce
50337,Mine is Bugatti
50338,it is. do you like to shop? I love my family. it does
50339,Hi
50340,Oh nice
50341,Hlo
50342,hello. how are you today? 
50343,hi. i'm well. 
50344,Good u
50345,K
50346,Hi
50347,Hi
50348,"hello , how are you ?"
50349,I am fine u
50350,i am good . just got back from the gym .
50351,Where r u from
50352,i live in ny . how about you ?
50353,I live in.. My
50354,do you have any hobbies ?
50355,Yaa reading books
50356,i like to read books .
50357,U
50358,i love to cook .
50359,Can you tell some books
50360,i can tell you i love reading
50361,K tell me
50362,what do you do for a living ?
50363,I am studying
50364,what are you studying ?
50365,Inter 2nd year
50366,i am a teacher .
50367,U
50368,i love to cook .
50369,Oh which class
50370,what are you studying ?
50371,Inter 2nd year
50372,i am a teacher .
50373,Which subject
50374,what do you do for a living ?
50375,Hi
50376,Hi
50377,Hi
50378,"hello , how are you ?"
50379,I'm good
50380,what do you do for a living ?
50381,Wt about u
50382,i am not sure what you mean
50383,Business
50384,business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business business
50385,Hi
50386,Hey
50387,hey how are you ?
50388,I am fine
50389,what do you do for a living ?
50390,Nothing
50391,what do you do for a living ?
50392,Hi
50393,Hi
50394,Hii
50395,Hi how are you today
50396,I am find
50397,What do you do for a living? 
50398,Ok then
50399,Hi how are you today where in Europe? 
50400,I am not in europe
50401,I am from France and you?
50402,I am from  china
50403,I am in France. How about you?
50404,Hi
50405,Hlo
50406,i love to read
50407,I also
50408,what do you do for a living ?
50409,I enjoy sports
50410,i like sports too . i like sports .
50411,I also have a dog enjoy with hin
50412,i love dogs . i have a dog .
50413,Hi
50414,Hi
50415,"hello , how are you ?"
50416,I'm absolutely fine and you
50417,i am good . just got back from the gym .
50418,where are you from ?
50419,i am from the united states
50420,मे भारत से हु
50421,what do you do for a living ?
50422,Does not work and you?
50423,"yes , it does . do you have any hobbies ?"
50424,Yes
50425,what do you do for a living ?
50426,Volleyball  defender
50427,do you play any sports ?
50428,Yes
50429,what do you do for a living ?
50430,I do not have English
50431,oh i see . do you have any hobbies ?
50432,Do I feel like walking?
50433,do you have any hobbies ?
50434,do you have any hobbies ?
50435,i like to read and read .
50436,I didn't understand what u say
50437,I am sorry to hear that. what is your favorite movie? mine is friday
50438,Avengers
50439,friday is my favorite. I am looking for new job. what do you do?
50440,Business
50441,do you have any hobbies? I like to do a lot of new job
50442,Martial arts
50443,do you like martial arts? I do. friday is a lot for me
50444,Yes
50445,Hi
50446,Hi
50447,"hello , how are you ?"
50448,I'm fine. How are you?
50449,i am doing well . i just got back from the gym .
50450,Cool..
50451,i love to read
50452,I see.. I don't read as much
50453,what do you do for a living ?
50454,I am a professional skate boarder
50455,that is cool . do you have any hobbies ?
50456,May be watch movies
50457,i love movies . i love movies .
50458,What kind?
50459,i love to cook .
50460,What do you cook?
50461,i like to play video games .
50462,What games?
50463,i love to cook .
50464,Okay
50465,what do you do for a living ?
50466,Where r u from
50467,I am from california. where are you from? I'm from a rock band
50468,I am from India I m from mj shooters photography
50469,that sounds like a lot of fun. I am a farmer. what do you do?
50470,Photography
50471,do you like music? I like rock music. what about you?
50472,I like Dance music
50473,what kind of music do you dance? I love rock
50474,Salsa
50475,do you have any hobbies? I am into rock music. I love it
50476,Photography
50477,that sounds fun. are you a fan of rock music?
50478,No
50479,I do not have any. do you work?
50480,Photography
50481,I like to eat hamburgers and French fries
50482,I love french fries. I read a year as well
50483,I like to eat hamburgers and french fries
50484,french fries are my favorite
50485,Okay
50486,"hello, how are you? what do you do for a living? I am a student"
50487,I'm a volunteer
50488,that sounds like a lot of fun. do you have any pets?
50489,At a bunny rescue
50490,that is a lot. I have a dogs. do you like to bake?
50491,Hi
50492,Hey ! What's up ?
50493,"hi , i am doing well . how are you ?"
50494,I am doing pretty well. Spending time with my family.
50495,what do you do for a living ?
50496,I am unemployed right now. I am looking for a job.
50497,i am looking for a job .
50498,Really? What do you so for a living ?
50499,i am a teacher . i am a teacher .
50500,Ok! What grade ?
50501,i am a teacher
50502,What class do you teach?
50503,i am a teacher . i am a teacher .
50504,I am a doctor
50505,that is cool . what do you do for a living ?
50506,I am a doctor
50507,that is cool . what do you do for a living ?
50508,I already said that
50509,what do you do for a living ?
50510,Doctor
50511,dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr dr doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor doctor
50512,So
50513,"hello, how are you? what do you like to do for a living?"
50514,Ok I m ready
50515,How can I help you?
50516,How can u Help me
50517,I need to buy a new helmet. What do you do for fun?
50518,?
50519,I love to ride horses. 
50520,I love to play pubg
50521,What is your favorite pub?
50522,Actually I don't visit pub
50523,Where do you work at?
50524,I work as a Student
50525,What subject are you taking?
50526,Account
50527,I'm going to school to be a doctor. What are your plans?
50528,This is totally different stream from my
50529,So I don't think of it
50530,I see. What color is your hair? 
50531,"I guess black , including rare whites one"
50532,It's my only way of transportation lol
50533,Very good
50534,Do you have any hobbies?
50535,I love to play cricket
50536,I like to ride my bike. 
50537,"Ooo that's good ,but don't forget to maintain your speed limit.."
50538,Tell me something about yourself.
50539,Sorry u haven't told me your name
50540,My name is Jane. I also wear a helmet. 
50541,But I don't wear helmet until unless I m in the bike
50542,I 'm ted. What about you? 
50543,No I m just a kid
50544,"Oh, I see. How old are you?"
50545,"I am 21 , what about u jane"
50546,I am twenty two years old.
50547,Ooo 1 yr older than me
50548,I am twenty one. What are you watching?
50549,Just u said u r 22
50550,"Yes, I am."
50551,Again 21
50552,"Oh, great age. I have a lot of freckles. No?"
50553,Good to have
50554,How do you usually spend your weekend?
50555,Playing pubg
50556,"Oh, okay. How old is she?"
50557,And u
50558,"Oh, that 's i."
50559,Who is this she
50560,I have never heard of that.
50561,U don't chat in a proper sentence
50562,"Well, I have to go. nice talking to you."
50563,Ok bye
50564,Nice chatting with you! What are you watching?
50565,Nothing much
50566,"Thanks, bye for now. "
50567,Ok bye
50568,Thanks. 
50569,Hey!
50570,"hi, how are you doing today? i'm great. "
50571,Ok
50572,Hi how are you today
50573,I am fine
50574,I am tired. I have been working all day what are you up to?
50575,Nothing i just see my farms
50576,I'm currently working on my garden.
50577,Hii
50578,Hi! How are you today? 
50579,Hi
50580,Hi how are you today 
50581,Nothing just going to office
50582,What do you do for work?
50583,Manager
50584,I work for the postal service.
50585,Great
50586,Where were you at?
50587,Great
50588,Where were you at? 
50589,India
50590,What city are you from? 
50591,Mumbai
50592,I am in the united states.
50593,City??
50594,"No, it is the city."
50595,Ok
50596,"Yes, it is. what do you do?"
50597,What's your name
50598,My name is bill. What is yours?
50599,KALPESH
50600,R u male or female??
50601,Female. What is your favorite color?
50602,Red n white
50603,What?
50604,You ask me my favorite color
50605,What about you?
50606,M photographer
50607,What is a sock instrument?
50608,Drum
50609,Busy
50610,I see. So what do you do for fun?
50611,Sex
50612,"Oh, I see."
50613,Yo
50614,What about you? 
50615,Tell me your number
50616,I'll get you one. 
50617,Y
50618,Thanks. I'll call you later. 
50619,Send mi your pic
50620,OK. Bye.
50621,Ok
50622,How can I help you? 
50623,Where I can get best french learning resources ??
50624,"Well, there are a lot of french stores around here."
50625,Can you please suggest anyone of them ??
50626,"Sure, there are several good ones. "
50627,Can you please let me know name of one ??
50628,Of course. It's on the second floor.
50629,I am taking about name ??
50630,No problem.
50631,You are Dum
50632,"Yes, it is. what about you?"
50633,I am not as like you 
50634,"I'm sorry, but I do n't like french food. What bout you? "
50635,I don't have time
50636,"OK, well, I hope you enjoy your shopping."
50637,Why
50638,"hello, how are you doing today? I just got back from running, I love it"
50639,Work of chemistry
50640,"I'm a woman, I work as a vegetarian. what do you do for work?"
50641,I am purchase vegetable
50642,That women
50643,"oh, I am sorry. do you have any hobbies? I love running"
50644,do you like sports? I enjoy running
50645,Like to play cricket
50646,"oh, that sounds like a lot of fun. do you play any sports?"
50647,Yes.. Play cricket
50648,that sounds fun. I like to watch sports. do you? I play cricket
50649,Yes
50650,do you like
50651,Yes really
50652,what are you going to do for a living?
50653,Delhi
50654,Ya......... Indor
50655,that is a great job. I am going to be a vegetarian
50656,Ok
50657,"yes, I do. what are your hobbies? do you enjoy it?"
50658,Like play.. Game.. Watch tv.....
50659,I love to play sports. what about you? are you married?
50660,Np
50661,Np
50662,No......... I am not married
50663,what is your favorite game? mine is running
50664,Chesss
50665,Hi
50666,I love dogs
50667,i love dogs . i love dogs .
50668,Wht the next
50669,i love to go to the beach and go to the beach
50670,Me also
50671,what do you do for a living ?
50672,Kill human
50673,kill kill kill kill kill
50674,Ya kill kill
50675,shoot kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill
50676,No shoot
50677,oh ok . do you like guns ?
50678,Kill
50679,shoot kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill kill
50680,No.i like knife
50681,do you have any hobbies ?
50682,I love to play cricket
50683,i like to play video games
50684,U r not good
50685,i do not know what to say .
50686,I know
50687,what do you do for a living ?
50688,Job
50689,jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs jobs
50690,U r from
50691,I am from the united states
50692,Watts u r name
50693,Hi! I also am from the united states
50694,Watts u r name
