index,text
555,"As I gardened, gazing towards the autumnal sky, I longed to run my finger through the trail of mucus left by a single speckled slug – innocuously thrusting past my rhododendrons – and in feeling that warm slime, be swept back to planet Alderon, back into the tentacles of the alien who loved me.
"
556,"The real problem with the “many universes” interpretation of quantum mechanics is that if it’s true, then somewhere, in some universe, anything you can possibly imagine has already happened, which means that somewhere, another version of me has already finished writing the rest of this science-fiction novel, so I’m not feeling real inspired to do it myself.
"
557,"Though they were merely strangers on a train, as she looked North by Northwest though the rear window, Marnie knew beyond a shadow of a doubt the trouble with Harry was that he was a psycho – his left and right hand middle fingers (formerly extended in the birds position) were menacingly twisting a rope in the form of a noose; certain of her impending death as surely as she could dial M for Murder, she was overcome by intense vertigo.
"
558,"Professor Lemieux had anticipated that his latest paper would be received with skepticism within the small, fractious circle of professional cosmologists, few of whom were prepared to accept his hypothesis that our universe had been created in a marijuana-induced industrial accident by insectoid aliens; nevertheless, he was stung when Hawking airily dismissed it as the Bug Bong Theory.
"
559,"Milton’s quest for the love of Ms. Bradley was a risk but no sorry trivial pursuit yet he hadn’t a clue why she had a monopoly on his heart’s desires – in fact, it boggled his mind and caused him great aggravation because, in his checkered and troubled careers, he had always scrabbled hard and it drove him bonkers that she considered life just a game.
"
560,"They still talk about that fateful afternoon in Abilene, when Dancing Dan DuPre moonwalked through the doors of Fat Suzy’s saloon, made a passable reverse-turn, pirouetted twice followed by a double box-step, somersaulted onto the bar, drew his twin silver-plated Colt-45s and put twelve bullets through the eyes of the McLuskey sextuplets, on account of them varmints burning down his ranch and lynching his prize steer.
"
561,"He got down from his horse, which seemed strange to him as he had always believed that you got down from a duck or a goose. Miscellaneous Dishonorable Mentions Ronald left this world as he entered it: on a frigid winter night, amid frantic screams and blood-soaked linens, while relatives stood nearby and muttered furious promises to find and punish the man responsible.
"
562,"Many years have passed since the events related here, but I remember them almost as well as if I had really been there, because I think about them frequently, turning them over and over in my mind, changing the facts to make me into more of a hero than I actually might have been, had I been there to do half the things I claim I did.
"
563,"Her skin was like flocked wallpaper and her eyes had seen better days, but when her bloodless lips murmured “Hi, Sailor,” my heart melted from the inside out like one of those chocolate-covered ice cream bars on a summer day that runs down your arm and gets all over your new shirt.
"
564,"The syncopated sound of the single-cylinder steam motor, designed by Mier Vander, reminded Mier of the time his father took him to the Mollen Bros travelling circus to see the “Corpulent Lady” and to sit upon her lap immediately following her lunch of sauerbraten and ale.
"
565,"Instruction at the University of Wisconsin Oshkosh who works groan-inducing wordplay into her teaching and administrative duties whenever possible. Out of school, she introduces two members of the next generation to the mysteries of Star Trek, Star Wars, and – of course – the art of the bad pun.
"
566,"As I stood among the ransacked ruin that had been my home, surveying the aftermath of the senseless horrors and atrocities that had been perpetrated on my family and everything I hold dear, I swore to myself that no matter where I had to go, no matter what I had to do or endure, I would find the man who did this … and when I did, when I did, oh, there would be words.
"
567,"From the limbs of ancient live oaks moccasins hung like fat black sausages – which are sometimes called boudin noir, black pudding or blood pudding, though why anyone would refer to a sausage as pudding is hard to understand and it is even more difficult to divine why a person would knowingly eat something made from dried blood in the first place – but be that as it may, our tale is of voodoo and foul murder, not disgusting food.
"
568,"Sensing somehow a scudding lay in the offing, Skipper Bob tallied his tasks: reef the mains’l, mizzen, and jib, strike and brail the fores’l, mizzen stays’l and baggywrinkles, bowse the halyards, mainsheets, jacklines and vangs, turtle and belay fast the small cock, flemish the taffrail warps, batten the booby hatch, lay by his sou’wester, and find the bailing bucket. 
"
569,"Wearily approaching the murder scene of Jeannie and Quentin Rose and needing to determine if this was the handiwork of the Scented Strangler – who had a twisted affinity for spraying his victims with his signature raspberry cologne – or that of a copycat, burnt-out insomniac detective Sonny Kirkland was sure of one thing: he’d have to stop and smell the Roses. 
"
570,"Five minutes before his scheduled execution, Kip found his thoughts turning to his childhood – all those years ago before he had become a contract killer whose secret weakness was a severe peanut allergy, even back before he lost half of a toe in a gardening accident while doing community service – but especially to Corinne, the pretty girl down the street whom he might have ended up marrying one day if she had only shown him a little more damn respect.
"
571,"The victim was a short man, with a face full of contradictions: amalgam, composite, dental porcelain, with both precious and non-precious metals all competing for space in a mouth that was open, bloody, terrifying, gaping, exposing a clean set of asymptomatic impacted wisdom teeth, but clearly the object of some very comprehensive dental care, thought Dirk Graply, world-famous womanizer, tough guy, detective, and former dentist. 
"
572,"The executioner sneered as the young queen ascended the stairs to the guillotine; in the old days, he thought, at least there was some buildup, a little time on the rack or some disemboweling, but nowadays everyone wants instant gratification.
"
573,"As his small boat scudded before a brisk breeze under a sapphire sky dappled with cerulean clouds with indigo bases, through cobalt seas that deepened to navy nearer the boat and faded to azure at the horizon, Ian was at a loss as to why he felt blue.
"
574,"The Los Angeles morning was heavy with smog, the word being a portmanteau of smoke and fog, though in LA the pollutants are typically vehicular emissions as opposed to actual smoke and fog, unlike 19thcentury London where the smoke from countless small coal fires often combined with fog off the Thames to produce true smog, though back then they were not clever enough to call it that.
"
575,"LaTrina – knowing he must live – let her hot, wet tongue slide slowly over Gladiator’s injured ear, the taste reminding her of the late June flavor of a snow chain that had been removed from a tire and left to rust on the garage floor without being rinsed off. 
"
576,"She held my hand as if she were having a swollen barrel of fun which was off considering that my teeth were sitting on my bathroom cabinet (eight miles away, no less) and my elbow was peeling like a soggy coconut, the fine hairs of which were standing on edge in fear, as if the coconut had been reading “Dracula.” 
"
577,"As the dark and mysterious stranger approached, Angela bit her lip anxiously, hoping with every nerve, cell, and fiber of her being that this would be the one man who would understand – who would take her away from all this – and who would not just squeeze her boob and make a loud honking noise, as all the others had.
"
578,"Deanna waited for him in a deliberate pose on the sailor-striped chaise lounge of the newly-remodeled Ramada, her bustier revealing the tops of her white breasts like eggs – eggs of the slightly undercooked, hard-boiled variety, showing a nascent jiggle with her apprehensive breath, eggs that were then peeled ever-so-carefully so as not to pierce the jellied, opaque albumen and unleash the longing, viscous yolk within – yes, she lay there, oblong and waiting to be deviled.
"
579,"They called her The Cat, because she made love the way she fought, rolling rapidly across the floor in a big, blurry ball of shrieking hair, fury, and dander, which usually solicited a “Shut up!” and flung shoe from one of the neighbors, and left her exhilarated lover with serious patchy bald spots and the occasional nicked ear.
"
580,"She gazed smolderingly at the mysterious rider, his body cloaked in enough shining black leather to outfit an Italian furniture store, wrapped so tightly each muscle stood out like a flamboyant Mexican hairdresser at an Alabamian monster truck rally; and he met her gaze with an intensity that couldn’t have been matched by even a starving junkyard dog in the meat aisle of a suburban supermarket.
"
581,"Morgan “Bamboo” Barnes, Star Pilot of the Galaxia (flagship of the Solar Brigade), accepted an hors d’oeuvre from the triangular-shaped platter offered to him from the Princess Qwillia – lavender-skinned she was and busty, with two of her four eyes what Barnes called “bedroom eyes” – and marveled at how on her planet, Chlamydia-5, these snacks were called “Hi-Dee-Hoes” but on Earth they were simply called Ritz Crackers with Velveeta.
"
582,"Veronica, two months pregnant and attempting to get her boyfriend to notice, and Ricky, who wanted to end things with his expansive girlfriend, sat at a table-for-two around lunchtime at the Olive Garden in Columbus, Ohio, eying the bottle of house rosé which, unbeknownst to them, doubled as the portal key to Khrysandelt: The land where everything glitters slightly more than normal.
"
583,"Convinced that the fabled Lost Treasure of Eggsbury was concealed within the statue of the beloved Sister Mary Francis in the village square, Professor Smithee would steal away in the darkest hour of each night to try to silently chip away at her impervious granite vestments – a vain and fruitless nightly exercise, he well knew, but it was a hard habit to break.
"
584,"Milton’s quest for the love of Ms. Bradley was a risk but no sorry trivial pursuit, yet he hadn’t a clue why she had a monopoly on his heart’s desires – in fact, it boggled his mind and caused him great aggravation because, in his checkered and troubled careers, he had always scrabbled hard and it drove him bonkers that she considered life just a game.
"
585,"The laser-blue eyes of the lone horseman tracked the slowly lengthening lariat of a Laredo dawn as it snaked its way through Dead Man’s Pass into the valley below and snared the still sleeping town’s tiny church steeple in a noose of light with the oh-so-familiar glow of a Dodge City virgin’s last maiden blush. 
"
586,"Sunburned and lost, Jake tightened the noose around Randy’s diaper-white neck and growled, “Any last words, varmint?” to which Randy replied, “Don’t be afraid to go out on a limb, Jake – that’s where all the fruit is!” which marked the first and last time Jake and the boys hired a life coach to lead one of their cattle drives.
"
587,"Rosy lips aquiver, Lauren drizzled with tears the wave-tousled sands of Wampauset Municipal Area Public Access Beach, hearing in every shriek of shrike and plaint of plover the ancient wail – kreeAHH, kreeAHH! – of good women widowed by the sea, as well as tonal nuances indicating the shorebirds’ relative levels of copulative receptiveness, for our umber-eyed heroine is both lover and ornithologist.
"
588,"Dawn crept up like the panther on the gazelle, except it was light, not dark like a panther, and a panther, though quiet, could never be as silent as the light of dawn, so really the analogy doesn’t hold up well, as cool as it sounds, but it still is a great way to begin a story; just not necessarily this particular one.
"
589,"All the signs, both actual and imagined, made it immensely clear there was trouble ahead for Marlene and, yet, her childlike sense of hope that maybe he was “the one” kept her foot on the accelerator pedal of life even when she came to the “bridge out” warning handwritten in Magic Marker on Myron’s Polident cup.
"
590,"Maggie said they were birthmarks and they very well could be, but the three very small black moles in a horizontal line just above her right eyebrow looked like an ellipsis to some, but to others who did not know what an ellipsis was, they looked like three very small black moles in a horizontal line just above Maggie’s right eyebrow.
"
591,"As she downed the last Dixie cup of Listerine and let every drop of its 21.6 percent alcohol content hit her like an icy mint anti-cavity brickbat, Karen squinted at the breasts dangling like two electrocuted ospreys from the powerline of her heart and, with a despondency born of a thousand nights spent gaining a decent skill level at internet mahjong, wondered how she and they had all three sunk so low.
"
592,"Her flaming red hair whipped in the wind like a campfire, stroking the embers of passion hidden within the hearth of my heart and I began to burn with a desire that seared me to my very core – oh the things that I would do if only I weren’t incarcerated for arson! 
"
593,"Carmela’s knees buckled and she (a responsible consumer) collapsed down onto the sidewalk, as her environmentally green grocery bag bounced – spewing forth organic mixed lettuces, crispy eco-friendly cucumbers, juicy natural cherry tomatoes, home-grown herbs – while in perfect synchronization, a recyclable plastic bottle burst open, spraying droplets of Lite-Italian dressing upon the freshly tossed salad.
"
594,"“Bleeeck!” nine-year-old prince Crawthula, lord of Undaria and heir to the vampire throne, cried as the lollypop, expertly wielded by his irksome sister, left a bright red gooey smear across his pale cheek, shattering the image of tranquility he was ineffectually trying to maintain in front of his undead ministers and beginning the tirade that resulted in them both being sent to coffin before the first human had been brought out to feast on.
"
595,"They kissed with the fury and suction of a dart that was shot onto the back of the bus driver’s fat bald head by the red-headed kid that was too big for his age (the rumor was he was “held back”) and everyone knew was going to end up in prison, or perhaps a prop comic if he straightened out in time.
"
596,"Awakened by a howling wind snapping branches against her new but poorly installed storm windows, Stella heard another sound she found puzzling so, grabbing her trusty Colt Python, she snuck stealthily downstairs to find an oddly-dressed gnome-like man methodically dropping breath mints onto her freshlywaxed kitchen floor.
"
597,"“You’re not in Kansas anymore, people!” the gruff Marine Captain bellowed as I wheeled myself along the tarmac of Planet Cliché, the only place in the Galaxy where you could mine Unobtainium, undergo the powerful Eywa ritual with a blue eight-foot-tall alien Princess, and discover a hunter-gatherer people who despite decades of human contact still hadn’t developed the wheel, the composite bow, or toilet paper.
"
598,"Urgh the howler monkey was sort of the leader of his troop, though not old enough to be a silverback and not having fathered more than a couple of sons, but he did know where the good berries were and how to avoid the leopards, anacondas, and especially the hairless apes, the ones who crashed through the forest only to stand behind a tree and breathe noisily, and watch them and sometimes leave bunches of those disgusting bananas.
"
599,"For the first month of Ricardo and Felicity’s affair, they greeted one another at every stolen rendezvous with a kiss – a lengthy, ravenous kiss, Ricardo lapping and sucking at Felicity’s mouth as if she were a giant cage-mounted water bottle and he were the world’s thirstiest gerbil. 
"
600,"Through the verdant plains of North Umbria walked Waylon Ogglethorpe and, as he walked, the clouds whispered his name, the birds of the air sang his praises, and the beasts of the fields from smallest to greatest said, “There goes the most noble among men” – in other words, a typical stroll for a schizophrenic ventriloquist with delusions of grandeur. — Tom Wallace, Columbia, SC
"
601,"The blazing equatorial sun beat down on Simon’s head and shoulders as he dug feverishly in the hot sand with the ivory shoe-horn his mother had given him before the homecoming game with Taft, when the field was so wet that he’d lost his low-tops seven times in the cold sucking mud.
"
602,"“Please Mr. Fox, don’t take your magic back to the forest, it is needed here in Twigsville!” pleaded little Isabel, but Mr. Fox was unconcerned as he smugly loped back into the woods without answering a word knowing well that his magic was only going to be used to make sure his forest would be annexed into the neighboring community of Leaftown where the property values were much higher.
"
603,"She walked into my office wearing a body that would make a man write bad checks, but in this paperless age you would first have to obtain her ABA Routing Transit Number and Account Number and then disable your own Overdraft Protection in order to do so.
"
604,"As Holmes, who had a nose for danger, quietly fingered the bloody knife and eyed the various body parts strewn along the dark, deserted highway, he placed his ear to the ground and, with his heart in his throat, silently mouthed to his companion, “Arm yourself, Watson, there is an evil hand afoot ahead.”
"
605,"The wood nymph fairies blissfully pranced in the morning light past the glistening dewdrops on the meadow thistles by the Old Mill, ignorant of the daily slaughter that occurred just behind its lichen-encrusted walls, twin 20-ton mill stones savagely ripping apart the husks of wheat seed, gleefully smearing the starchy entrails across their dour granite faces in unspeakable botanical horror and carnage – but that’s not our story; ours is about fairies! 
"
606,"In Southwestern Germany just east of the Luxemburg border and north of France where history pitted various related Hapsburg Royals against each other and the Archbishops of Trier, the Abbots of St. Maximin, various members of the nobility, and mobs of axe-bearing villagers, there stands a ruin whose building stones mostly were carted off to build other buildings.
"
607,"The band of pre-humans departed the cave in search of solace from the omnipresent dangers found there knowing that it meant survival of their kind, though they probably didn’t understand it intellectually since their brains were so small and undeveloped but fundamentally they understood that they didn’t like big animals that ate them. — Mike Mayfield, Austin, TX
"
608,"The dark, drafty old house was lopsided and decrepit, leaning in on itself, the way an aging possum carrying a very heavy, overcooked drumstick in his mouth might list to one side if he were also favoring a torn Achilles tendon, assuming possums have them.
"
609,"The wind whispering through the pine trees and the sun reflecting off the surface of Lake Tahoe like a scattering of diamonds was an idyllic setting, while to the south the same sun struggled to penetrate a sky choked with farm dust and car exhaust over Bakersfield, a town spread over the lower San Joaquin Valley like a brown stain on a wino’s trousers, which is where, unfortunately, this story takes place.
"
610,"Elaine was a big woman, and in her tiny Smart car, stakeouts were always hard for her, especially in the August sun where the humidity made her massive thighs, under her lightweight cotton dress, stick together like two walruses in heat.
"
611,"“Trent, I love you,” Fiona murmered, and her nostrils flared at the faint trace of her lover’s masculine scent, sending her heart racing and her mind dreaming of the life they would live together, alternating sumptuous world cruises with long, romantic interludes in the mansion on his private island, alone together except for the maids, the cook, the butler, and Dirk and Rafael, the hard-bodied pool boys.
"
612,"She purred sensually, oozing allure that was resisted only by his realization as an entomologist that the protein dust on the couch from the filing of her crimson nails was now being devoured by dust mites in a clicking, ferocious, ecstatic frenzy.
"
613,"Cynthia had washed her hands of Philip McIntyre – not like you wash your hands in a public restroom when everyone is watching you to see if you washed your hands but like washing your hands after you have been working in the garden and there is dirt under your fingernails
"
614,"t’Bleen and Golxxm squelched their way romantically along the slough beach beneath the three Sommodian moons, their eye-stalks occasionally touching, and tenderly belched sweet nothings like, “I don’t think I’ve ever had such a charming evening,” and, “Say, would you like to gnaw that hunk of suppurating tissue off my dorsal appendage – it really itches.”
"
615,"It was a risky production unlike any mounted prior on the Met stage, the orchestra first imitating the perpetually beating heart of a man walled-in while in pursuit of wine, and then a soprano singing the plaintive aria of a barely alive woman stuffed up a chimney as her ancestral home was destroyed; however, it certainly was Opera Poe. — Amy Torchinsky, Greensboro NC
"
616,"As Jeffrey Hicks, the event safety coordinator for the Renaissance Festival finished posting the revised standards for weaponry, he thought of the day an unleashed dog wandered onto the jousting field, causing the rider from Indianapolis to stop short, impaling himself on the butt of his spear, and the following day’s newspaper headline which read: “Stray Injures Indy Knight, Hicks Changing Lances.”
"
617,"Wearing his new slacks from L.L. Bean, and entering the pen to feed his three big dogs their usual three cans of dog food, some of which ended up on his new pants, Kevin then left the house to attend a revival screening of Serpico with Alpo chinos. — Greg Homer, Placerville, CA
"
618,"He walked into the bar and bristled when all eyes fell upon him – perhaps because his build was so short and so wide, or maybe it was the odor that lingered about him from so many days and nights spent in the wilds, but it may just have been because no one had ever seen a porcupine in a bar before.
"
619,"His chest glistened like a pumpkin seed, either one fresh out of the pumpkin but with all the orange strands of pumpkin flesh removed, or one straight out of the oven after being coated in just the right amount of oil and then baked; the point is that it was smooth, fairly shiny, and that color. 
"
620,"The life-saving salve had not arrived to help Dr. Sybil Carter dress the mutant killer bee wounds because landslides blocked roads, the rivers were jammed by earthquake debris, and even the jungle foot paths were clogged with dead bees and their victims, yet without the medicinal unguent, many more would die, so reluctantly giving in to her promise never again to speak to her aviator ex-boyfriend, she picked up the radio and begged him to fly in the ointment.
"
621,"Faintly silhouetted against the shadowy murk of a nameless Devonian sea, the Megalodont shark was unaware of trilobites foraging in the primordial ooze not far below, trilobites that unlike the shark’s cartilaginous being would become part of the fossil record of an ancient seabed that would in time heave up, dry out and go through the crusher at the Marulan Cement Works somewhere north of Sydney, Australia.
"
622,"Leaning back comfortably in a plush old chair, feet up, fingers laced behind his head, Tom Chambers inventoried his life and with a satisfied grin mused, “Ah, marlin fishing off the coast of Majorca, a bronze star for that rescue mission in Jamir, the unmatched fragrance of pastries fresh out of the oven at Café Legrande, two sons who would make any father proud … I’ve never done any of that.”
"
623,"Living next door to the Lesters for nearly twelve years now, Mrs. Nestor, fully aware of her husband’s fondness for pulchritudinous posteriors, was unable to deter Chester Nestor’s constant quest for Mr. Lester’s sister Hester’s monster keister.
"
624,"As Ethel arranged the list of company phone numbers under her clear plastic desk cover, perfectly aligning the lower right corner of the list with the lower right corner of the plastic, then swiveled her chair to file one more inter-office memorandum on trimming the budget, she considered how different her life might have been if her parents had named her Tiffany.
"
625,"As the under-appreciated autumn evening faded into yet another soft black velvet fall night, all creatures large and small had settled in except for one, Loupy, the Schipperke, whose job was to keep Anatoly, the night watchman, informed of all things pertaining to the property with her signature uninterrupted warning barks which at this very moment would not subside until her master explained, “We don’t know anyone named Timmy and we don’t have a well.” 
"
626,"“You ask me, ‘Why did you do it, Charlie, I could’ve been a contender?’ – I’ll tell you why: you worked your fights in too close, taking blow after unnecessary blow; I knew you were going to end up punchdrunk and need money for a nurse, and you were never a contender, you were only a referee.”
"
627,"After launching the last brown lump of chewing tobacco from his bulbous and stained lower lip to its new landing on the Main Street pavement below, Billy Bob couldn’t believe that what lay before him, was a spitting image of George Washington.
"
628,"Oneida Revere picked at her meal and stared dully across the table at the charismatic charlatan who had seduced her with the illusion of love and tarnished her family’s sterling reputation; she was wise to his bent mind games and though it felt like a knife through her heart, she knew it was time to stick a fork in it and call it done – her days of spooning with Uri Geller were over.
"
629,"Folks say that if you listen real close at the height of the full moon, when the wind is blowin’ off Nantucket Sound from the nor’east and the dogs are howlin’ for no earthly reason, you can hear the awful screams of the crew of the “Ellie May,” a sturdy whaler captained by John McTavish; for it was on just such a night when the rum was flowin’ and, Davey Jones be damned, big John brought his men on deck for the first of several screaming contests.
"
630,"The wind dry-shaved the cracked earth like a dull razor – the double edge kind from the plastic bag that you shouldn’t use more than twice, but you do; but Trevor Earp had to face it as he started the second morning of his hopeless search for Drover, the Irish Wolfhound he had found as a pup near death from a fight with a prairie dog and nursed back to health, stolen by a traveling circus so that the monkey would have something to ride.
"
631,"Fleur looked down her nose at Guilliame, something she was accomplished at, being six foot three in her stocking feet, and having one of those long French noses, not pert like Bridget Bardot’s, but more like the one that Charles De Gaulle had when he was still alive and President of France and he wore that cap that was shaped like a little hatbox with a bill in the front to offset his nose, but it didn’t work.
"
632,"How best to pluck the exquisite Toothpick of Ramses from between a pair of acrimonious vipers before the demonic Guards of Nicobar returned should have held Indy’s full attention, but in the back of his mind he still wondered why all the others who had agreed to take part in his wife’s holiday scavenger hunt had been assigned to find stuff like a Phillips screwdriver or blue masking tape.
"
633,"Karen Buffalo, sensing that her 1894 Brassic & Middon .45 calibre revolvers, mounted with mother-ofpearl grips and clasped by ivory buttons carved in the shape of elephants at play, were no match for “Duke” Bunton’s double-barreled shotgun, muttered under her breath “Darn that Parisian gunsmith in the Fourteenth Arrondisement!”
"
634,"She walked into my office on legs as long as one of those long-legged birds that you see in Florida – the pink ones, not the white ones – except that she was standing on both of them, not just one of them, like those birds, the pink ones, and she wasn’t wearing pink, but I knew right away that she was trouble, which those birds usually aren’t. 
"
635,"The dame sauntered silently into Rocco’s office, but she didn’t need to speak; the blood-soaked gown hugging her ample curves said it all: “I am a shipping heiress whose second husband was just murdered by Albanian assassins trying to blackmail me for my rare opal collection,” or maybe, “Do you know a good dry cleaner?” 
"
636,"The appearance of a thin red beam of light under my office door and the sound of one, then two pair of feet meant my demise was near, that my journey from gum-shoe detective to international agent had gone horribly wrong, until I realized it was my secretary teasing her cat with a laser pointer.
"
637,"After quickly scrutinizing the two dangerously buff men coming toward her in the dark and wondering whether she could take them both out, P.I. Velma Plusch mentally inventoried her arsenal – two pistols, two stiletto-clad feet, two leather-gloved hands, two each eyes, ears, lips, and breasts – and decided that she could. 
"
638,"Detective Pierson mentally reviewed the group of suspects milling around the recent crime scene – two young siblings eating gingerbread, a young girl in a red hoodie, a beautiful girl with narcolepsy, and seven little people with the profession of miners – then gave his statement of “It’s a grim tale” to the press. 
"
639,"Darnell knew he was getting hung out to dry when the D.A. made him come clean by airing other people’s dirty laundry; the plea deal was a new wrinkle and there were still issues to iron out, but he hoped it would all come out in the wash – otherwise he had folded like a cheap suit for nothing. 
"
640,"I entered the bedroom again, looking for anything the killer might have missed in his obvious attempt to clean the crime scene, when it hit me, the victim hadn’t been eating just any potato salad, it was German potato salad, the kind usually served warm, with bacon and although most people prefer the traditional American potato salad, it was clear that this victim didn’t, oh no, he didn’t prefer it at all.
"
641,"It was a quarter ‘til eight in the ninth precinct when I got the call of a possible two-eleven at a nearby Seven-Eleven that turned out to be just a four-fifteen – that is until my number two from the ninth discovered the one-eight-seven under the Tenth Street Bridge, some two-bit mob soldier with a blossom of five .357’s right in the ten-ring.
"
642,"Western Boglands, son of Glothar, nephew of Garthol, known far and wide as Skull Dunker, as he wielded his chesty stallion Hralgoth through the ever-darkening Thlargwood, beyond which, if he survived its horrors and if Hroglath the royal spittle reader spoke true, his destiny awaited – all this though his years numbered but fourteen.
"
643,"The Cunard “Carinthia” glided through the starry waters of the Bering Sea, 843 passengers aboard, including Harriet Dobbs, resignedly single for over a decade, while a nautical mile due west slunk the K-18 submarine, under the command of lonely Ukrainian Captain First Rank Nikolai Shevchenko: ships that passed in the night (although the second technically a boat).
"
644,"On a fine summer morning during the days of the Puritans, the prison door in the small New England town of B----n opened to release a convicted adulteress, the Scarlet Letter A embroidered on her dress, along with the Scarlet Letters B through J, a veritable McGuffey’s Reader of Scarlet Letters, one for each little tyke waiting for her at the gate.
"
645,"The gutters of Manhattan teemed with the brackish slurry indicative of a significant though not incapacitating snowstorm three days prior, making it seem that God had tripped over Hoboken and spilled his smog-flavored slurpie all over the damn place.
"
646,"Warily – as if his hands were a green-bean casserole in a non-tempered glass dish that had just come out of the freezer, and the patient was an oven that had been preheating for a good 75 minutes at 450F – the surgeon slowly reached into the incision and groped for the bullet fragment in the pancreas, at last finding it nestled near one of the Islets of Langerhans like a small wrecked lifeboat foundered on a sandbar as it floated in the fog, adrift in the Sea of John’s Innards.
"
647,"Mortimer froze in his tracks; the rhythmic clicking on the stones of the path (well … not really a clicking sound so much as a kind of clinking sound, more like the noise made by shaking a charm bracelet filled with Disney characters to a salsa beat) made him suddenly realize he had forgotten to buckle one of his galoshes.
"
648,"The first time I saw her she took my breath away with her long blonde hair that flowed over her shoulders like cheese sauce on a bed of nachos, making my stomach grumble as she stepped into the room, her red knit dress locking in curves better than a Ferrari at a Grand Prix.
"
649,"He slowly ran his fingers through her long black hair, which wasn’t really black because she used Preference by L’Oreal to color it (because “she was worth it”); her carrot-colored roots were starting to show, and it reminded him of the time he’d covered his car’s check engine light with black electrical tape, but a faint orange glow still shone around the edges.
"
650,"Their relationship hit a bump in the road, not the low, graceful kind of bump, reminiscent of a child’s choo choo train-themed roller coaster, rather the kind of tall, narrow speed-bump that, if a school bus ran over it, would cause even a fat kid to fly up and bang his head on the ceiling.
"
651,"It was a dark and stormy night, well, not pitch dark so much a plumby, you know, that time of night where it turns into that kind of eggplant color, which I hate – eggplant not the time of night – and it wasn’t stormy so much as drizzly, like a cold that’s not so bad but really annoying, where you sound a little plugged up and all your mucus just sort of hovers at the edge of your nostrils or drips down the back of your throat, it was like that.
"
652,"Melinda woke up suddenly to the sound of her trailer being pounded with wind and hail, and she couldn’t help thinking that if she had only put her prized hog up for adoption last May, none of this would be happening, no one would have gotten hurt, and she wouldn’t be left with only nine toes, or be living in a mobile home park in Nebraska with a second-rate trapeze artist named Fred.
"
653,"The first time I saw her she took my breath away with her long blonde hair that flowed over her shoulders like cheese sauce on a bed of nachos, making my stomach grumble as she stepped into the room, her red knit dress locking in curves better than a Ferrari at a Grand Prix.
"
654,"flowing in the wind, his brown eyes piercing into her very soul, and his white shirt open to the waist, revealing his beautifully rippling muscular chest, and she thought to herself, “I must tell that lazy idiot to trim the hedges by the gate.”
"
655,"The golden, starry wonders of the dark universe unfurled before the brave interstellar vessel “Argus” like a black flag of victory with a whole bunch of holes in it as the mysterious mission buoyantly commenced that would one day resolve critical questions about space, time, and the appropriate ratio of nuts to chips in a perfect chocolate chip cookie.
"
656,"George scratched his head in abject puzzlement as he tried to figure out where he’d parked the rocket this time in the 100-acre parking lot of Nallmart 75B, but then he remembered that a ship-boy had taken his DNA key – but which one, the kelly-toned humanoid or the atmosphere-of-Rylak-hued android; scanning the horizon, he at last turned to Babs and asked “how green was my valet”?
"
657,"Oliver Smith, spy on Her Majesty’s service – not that she knew about it, because that tended to spoil the whole secrecy thing and really, who’d want an un-secret spy, anyway? Not to mention that any spy worth his salt would kill anybody who knew his identity … so I wouldn’t go around mentioning that I read this if I were you – looked both ways before crossing the street.
"
658,"The serrated butter knife tossed capriciously onto the 38th Street sidewalk amid the detritus of Salem cigarette butts and a Mentos box was devoid of zero trans fat margarine, but glinted invitingly in the sunlight nonetheless, poised for the opportunity to be repurposed to cut up a Snuggie, and Vladimir took it.
"
659,"He was the desert nightmare whose name no one dared breathe, this deadly gunslinger Garth Tedder, whose face struck terror in the hearts of man and beast, its macabre, round, maroon cheeks almost exactly like the pickled beets that farmers’ wives force-fed their horrified families.
"
660,"There stood Tex Omaha, fillin’ his canteen with his last bottle of Fiji water – a case of which, oddly, he’d got off an Irishman travelin’ west on the railroad – ‘cause it’s good water, better than the dirt-brown stuff at the waterhole that tastes like a rusty nail, worth the two buffalo hides he traded for it, and it’ll keep him cool, calm and well-hydrated while he’s huntin’ down that dirty, no-good Scots-English cattle rustler, Angus “Shorthorn” Hereford.
"
661,"”I want you to follow my husband,” said my newest client, the enigmatic Mrs Yogi, estranged wife of the Maharishi Mahesh Yogi. — Steve Heckman, Taylors, SC Automotive power and the color red proved fatal to Santino; Sophia found his body wrapped around the exposed custom pistons of his ruined Ferrari Testarossa, and remembered the morning she found a sowbug on her red anthurium, a racy flower with an exposed pistil.
"
662,"As Laurel made her way through the plaza, she couldn’t help but notice the gorgeous co-anchor for the morning news show, out yet again signing autographs, smiling broadly, and infusing everyone around her with happiness, and she wondered, just for a second mind you, how good it would feel to punch her right in her stupid little face.
"
663,"From my car I took thorough stock of the loose group of illegals standing around outside the Home Depot – plasterers, roofers, painters, all for hire … girls, too – and fingered the FEMA money in my pocket ruminatively; my house was a mess, but so was my love life – what was my pleasure?
"
664,"As Oedipus watched his mother gracefully glide across the great hall, he felt a stirring in his loins which he immediately regretted but then quickly dismissed, for he knew if these wanton desires for his mother were wrong then someone would have named the condition by now, thus proving once again that where his emotions were concerned there was only one description for Oedipus … complex.
"
